"user_id","% of Hotel discount","Average Hotel Discount","% of Flight discount","Average Flight Discount","% of Trips Cancelled","Weekend Traveller","Above 55 ?","Has kids?","Long Distance Traveller","Conversion rate","Bags&gt;Seats","Length of trip","Frequent traveller","Long Term Planning","Average_dollarsaved_per_km","Flight_Conversion_Rate","User Age","Bag count"
"522634","0.125","0.15000000000000000000","0.125","0.10000000000000000000","0","0","0","0","2177.639191974206","0.50000000000000000000","0","5.0000000000000000","4","3.2500000000000000","0.006171055968711876","0.37500000000000000000","33","2"
"522639","0.25","0.05000000000000000000","0.375","0.25000000000000000000","0","0","0","0","1926.3614389437712","0.25000000000000000000","0","8.0000000000000000","2","1.7500000000000000","0.0056609314220799805","0.25000000000000000000","35","1"
"522654","0.125","0.15000000000000000000","0.375","0.18333333333333333333","0","0","0","1","2400.6514223444638","0.37500000000000000000","0","4.0000000000000000","3","1.7500000000000000","0.014957815060435531","0.25000000000000000000","40","1"
"522687","0.2","0.12500000000000000000","0.1","0.10000000000000000000","0","0","0","1","1216.9853217432571","0.40000000000000000000","0","12.0000000000000000","4","21.3000000000000000","0","0.30000000000000000000","44","2"
"522738","0.375","0.11666666666666666667","0.25","0.12500000000000000000","0","0","0","0","5223.332271249192","0.25000000000000000000","0","16.0000000000000000","2","18.3750000000000000","0.004781334730985283","0.25000000000000000000","39","0"
"522745","0","0","0","0","0","0","0","0","2180.597555375077","0.37500000000000000000","0","6.0000000000000000","3","1.2500000000000000","0","0.25000000000000000000","48","0"
"522748","0.4444444444444444","0.11250000000000000000","0.2222222222222222","0.17500000000000000000","0","0","0","0","3238.2119239818667","0.55555555555555555556","0","9.0000000000000000","5","3.0000000000000000","0.011969761680186144","0.44444444444444444444","43","3"
"522761","0.125","0","0.25","0.15000000000000000000","0.25","0","0","0","2156.1345178173483","0.50000000000000000000","0","4.0000000000000000","4","3.0000000000000000","0","0.50000000000000000000","39","3"
"522788","0.125","0.05000000000000000000","0.125","0.10000000000000000000","0","0","0","0","0","0.25000000000000000000","0","0.000000000000000000000000","2","0.00000000000000000000","0","0.00000000000000000000","48","0"
"522800","0.125","0.05000000000000000000","0","0","0","0","0","0","2272.7328394357837","0.62500000000000000000","0","7.0000000000000000","5","3.0000000000000000","0","0.50000000000000000000","28","3"
"522809","0","0","0.125","0.05000000000000000000","0","0","0","1","2965.586585057856","0.12500000000000000000","1","5.0000000000000000","1","1.00000000000000000000","0","0.12500000000000000000","53","2"
"522873","0.125","0.20000000000000000000","0.125","0.10000000000000000000","0","0","0","1","3754.551064141124","0.12500000000000000000","0","2.0000000000000000","1","0.75000000000000000000","0","0.12500000000000000000","32","1"
"522898","0","0","0","0","0","0","0","1","8977.352975520862","0.25000000000000000000","0","18.0000000000000000","2","32.1250000000000000","0","0.25000000000000000000","41","2"
"522911","0.125","0.15000000000000000000","0","0","0","0","0","1","0","0.00000000000000000000","0","0.000000000000000000000000","0","0.00000000000000000000","0","0.00000000000000000000","38","0"
"522927","0.375","0.10000000000000000000","0.5","0.07500000000000000000","0","0","0","0","3826.3093349493297","0.12500000000000000000","0","5.0000000000000000","1","0.87500000000000000000","0","0.12500000000000000000","35","1"
"522937","0.5","0.10000000000000000000","0.125","0.15000000000000000000","0","0","0","0","2265.4348605745777","0.87500000000000000000","0","7.0000000000000000","7","8.0000000000000000","0","0.87500000000000000000","45","6"
"522939","0","0","0.375","0.11666666666666666667","0","0","0","1","1213.9789035968479","0.25000000000000000000","0","6.0000000000000000","2","2.7500000000000000","0","0.25000000000000000000","43","1"
"522943","0.3333333333333333","0.06666666666666666667","0.2222222222222222","0.07500000000000000000","0","0","1","0","0","0.11111111111111111111","0","0.000000000000000000000000","1","0.00000000000000000000","0","0.00000000000000000000","75","0"
"522944","0.125","0.25000000000000000000","0.125","0.20000000000000000000","0","0","0","0","3714.0792288066195","0.25000000000000000000","1","3.0000000000000000","2","2.1250000000000000","0.016493186124002704","0.25000000000000000000","54","3"
"522970","0","0","0.125","0.30000000000000000000","0","0","0","0","2541.85160866234","0.75000000000000000000","0","11.0000000000000000","6","6.0000000000000000","0.003918796819631032","0.75000000000000000000","43","2"
"522981","0.375","0.10000000000000000000","0","0","0","1","0","0","1420.371387619091","0.62500000000000000000","0","6.0000000000000000","5","3.6250000000000000","0","0.62500000000000000000","37","3"
"522999","0","0","0","0","0","0","0","0","1911.9928841523038","0.33333333333333333333","0","4.0000000000000000","3","1.5555555555555556","0","0.22222222222222222222","35","0"
"523030","0.125","0.25000000000000000000","0.25","0.20000000000000000000","0","0","0","0","1162.70714324521","0.25000000000000000000","0","2.0000000000000000","2","1.2500000000000000","0.019964614593499987","0.25000000000000000000","34","0"
"523057","0.25","0.17500000000000000000","0","0","0","0","1","0","0","0.00000000000000000000","0","0.000000000000000000000000","0","0.00000000000000000000","0","0.00000000000000000000","68","0"
"523073","0","0","0.125","0.30000000000000000000","0","0","0","1","1544.8685790157542","0.25000000000000000000","0","4.0000000000000000","2","0.62500000000000000000","0","0.12500000000000000000","35","0"
"523077","0.125","0.10000000000000000000","0.25","0.15000000000000000000","0","0","0","0","3283.4744190618712","0.50000000000000000000","0","5.0000000000000000","4","0.50000000000000000000","0","0.12500000000000000000","31","1"
"523090","0.125","0.05000000000000000000","0.125","0.20000000000000000000","0","0","0","1","2787.7774935907933","0.25000000000000000000","0","4.0000000000000000","2","1.8750000000000000","0.014577920975914652","0.25000000000000000000","35","2"
"523098","0.125","0.15000000000000000000","0.25","0.15000000000000000000","0","0","0","0","1704.602851596729","0.37500000000000000000","0","7.0000000000000000","3","3.5000000000000000","0.016760502291333152","0.37500000000000000000","40","1"
"523146","0.25","0.10000000000000000000","0.25","0.20000000000000000000","0","0","0","1","1591.7904877896194","0.50000000000000000000","0","22.0000000000000000","4","4.3750000000000000","0.02776511754469112","0.50000000000000000000","48","1"
"523158","0.25","0.05000000000000000000","0.25","0.12500000000000000000","0","0","0","1","1830.4350192385884","0.37500000000000000000","0","7.0000000000000000","3","2.6250000000000000","0","0.37500000000000000000","41","2"
"523209","0","0","0.125","0.20000000000000000000","0","1","0","1","1766.074274309203","0.50000000000000000000","0","6.0000000000000000","4","3.3750000000000000","0.006559463646867999","0.50000000000000000000","48","3"
"523228","0.125","0.05000000000000000000","0.125","0.20000000000000000000","0","0","0","0","2691.5672497235023","0.50000000000000000000","0","6.0000000000000000","4","1.3750000000000000","0.012725671262168397","0.37500000000000000000","32","2"
"523231","0.125","0.10000000000000000000","0.25","0.10000000000000000000","0","0","0","0","2622.9164801720226","0.50000000000000000000","0","8.0000000000000000","4","4.0000000000000000","0","0.50000000000000000000","42","2"
"523256","0.125","0.05000000000000000000","0.125","0.10000000000000000000","0","0","0","0","1948.088542582232","0.37500000000000000000","0","6.0000000000000000","3","2.1250000000000000","0","0.25000000000000000000","37","0"
"523271","0.25","0.05000000000000000000","0.25","0.15000000000000000000","0","0","0","0","3404.0273786135745","0.37500000000000000000","0","6.0000000000000000","3","3.6250000000000000","0","0.37500000000000000000","38","1"
"523273","0","0","0","0","0","0","0","0","2491.7587624370462","0.25000000000000000000","0","2.0000000000000000","2","0.87500000000000000000","0","0.12500000000000000000","51","0"
"523290","0","0","0","0","0","0","0","0","448.2737893331304","0.37500000000000000000","0","3.0000000000000000","3","1.5000000000000000","0","0.25000000000000000000","34","1"
"523299","0.125","0","0.25","0.05000000000000000000","0.5","0","1","0","17148.57420302935","0.25000000000000000000","0","15.0000000000000000","2","48.0000000000000000","0","0.25000000000000000000","59","0"
"523301","0","0","0.125","0.05000000000000000000","0","0","0","1","3076.6045437646007","0.37500000000000000000","0","10.0000000000000000","3","2.5000000000000000","0","0.37500000000000000000","38","1"
"523335","0.25","0.05000000000000000000","0","0","0","0","0","0","1228.8992991777188","0.37500000000000000000","0","7.0000000000000000","3","2.2500000000000000","0","0.37500000000000000000","28","2"
"523338","0.2222222222222222","0.12500000000000000000","0.2222222222222222","0.15000000000000000000","0","0","0","1","808.188683591356","0.44444444444444444444","0","8.0000000000000000","4","3.3333333333333333","0","0.44444444444444444444","38","4"
"523392","0","0","0.2","0.10000000000000000000","0","0","0","0","1727.878642525524","0.30000000000000000000","0","3.0000000000000000","3","2.3000000000000000","0.007989565736990742","0.30000000000000000000","39","1"
"523395","0","0","0.25","0.12500000000000000000","0","0","0","0","2449.6394035300286","0.37500000000000000000","1","5.0000000000000000","3","2.1250000000000000","0.005914475947951795","0.37500000000000000000","31","4"
"523442","0","0","0.125","0.10000000000000000000","0","0","0","1","1181.9491908859802","0.50000000000000000000","0","5.0000000000000000","4","2.2500000000000000","0","0.37500000000000000000","53","3"
"523454","0.125","0.10000000000000000000","0.125","0.05000000000000000000","0","0","1","0","1715.723685872352","0.37500000000000000000","0","15.0000000000000000","3","4.0000000000000000","0.001741344886281966","0.37500000000000000000","57","3"
"523465","0","0","0.25","0.07500000000000000000","0","0","0","0","596.6584857979307","0.37500000000000000000","0","4.0000000000000000","3","2.3750000000000000","0.004835261826774819","0.37500000000000000000","49","1"
"523474","0.1111111111111111","0.05000000000000000000","0.1111111111111111","0.10000000000000000000","0","0","0","0","1598.086128880529","0.44444444444444444444","0","6.0000000000000000","4","3.5555555555555556","0","0.44444444444444444444","39","2"
"523484","0.25","0.12500000000000000000","0.125","0.10000000000000000000","0","0","0","0","2658.6494759565117","0.62500000000000000000","0","3.0000000000000000","5","3.8750000000000000","0.007250673762875284","0.50000000000000000000","41","3"
"523503","0.1111111111111111","0.05000000000000000000","0.1111111111111111","0.15000000000000000000","0","0","1","0","781.1816548657664","0.11111111111111111111","0","8.0000000000000000","1","18.6666666666666667","0","0.11111111111111111111","70","1"
"523505","0","0","0.25","0.20000000000000000000","0","0","0","0","2143.7254768390544","0.62500000000000000000","0","5.0000000000000000","5","1.8750000000000000","0","0.37500000000000000000","47","1"
"523511","0.25","0.10000000000000000000","0.125","0.15000000000000000000","0","0","0","1","1948.142025779318","0.37500000000000000000","0","12.0000000000000000","3","46.6250000000000000","0.02407909658498062","0.25000000000000000000","37","0"
"523513","0.125","0.05000000000000000000","0.375","0.13333333333333333333","0","0","0","1","1148.4773728682328","0.37500000000000000000","0","14.0000000000000000","3","2.8750000000000000","0.006612233013380644","0.37500000000000000000","53","2"
"523517","0","0","0.125","0.10000000000000000000","0","0","0","0","2410.706095137221","0.25000000000000000000","0","17.0000000000000000","2","0.75000000000000000000","0","0.12500000000000000000","28","1"
"523526","0.2","0.15000000000000000000","0","0","0","0","0","0","2637.9405362685484","0.10000000000000000000","0","3.0000000000000000","1","1.1000000000000000","0","0.10000000000000000000","27","1"
"523546","0.125","0.10000000000000000000","0.125","0.15000000000000000000","0","0","1","1","1090.5974031752066","0.37500000000000000000","0","2.0000000000000000","3","1.5000000000000000","0","0.25000000000000000000","58","1"
"523559","0","0","0.375","0.15000000000000000000","0","0","0","0","2014.3699157800656","0.37500000000000000000","0","11.0000000000000000","3","2.0000000000000000","0","0.37500000000000000000","45","0"
"523612","0","0","0.125","0.10000000000000000000","0","0","0","1","3343.74910941906","0.62500000000000000000","0","3.0000000000000000","5","1.1250000000000000","0","0.25000000000000000000","45","0"
"523619","0.25","0.10000000000000000000","0.25","0.10000000000000000000","0","0","0","1","700.2822979585172","0.25000000000000000000","0","0.000000000000000000000000","2","1.00000000000000000000","0","0.12500000000000000000","43","1"
"523657","0","0","0.125","0.15000000000000000000","0","0","0","0","2972.288100762293","0.25000000000000000000","0","3.0000000000000000","2","1.6250000000000000","0","0.25000000000000000000","35","2"
"523666","0.125","0.30000000000000000000","0.25","0.20000000000000000000","0","0","0","0","3073.3429460388315","0.50000000000000000000","0","8.0000000000000000","4","3.1250000000000000","0.015103016752434216","0.50000000000000000000","53","1"
"523686","0.375","0.10000000000000000000","0.25","0.07500000000000000000","0","0","0","1","2349.673290987679","0.25000000000000000000","0","3.0000000000000000","2","2.2500000000000000","0","0.25000000000000000000","41","2"
"523690","0.125","0.10000000000000000000","0.25","0.22500000000000000000","0","0","0","0","1367.9527899362115","0.50000000000000000000","0","8.0000000000000000","4","1.5000000000000000","0","0.25000000000000000000","42","1"
"523700","0.125","0.10000000000000000000","0.25","0.30000000000000000000","0","0","1","1","560.6266331242235","0.12500000000000000000","0","2.0000000000000000","1","1.2500000000000000","0","0.12500000000000000000","58","0"
"523710","0.2222222222222222","0.10000000000000000000","0.2222222222222222","0.32500000000000000000","0","0","0","0","2325.7612426945925","0.33333333333333333333","0","7.0000000000000000","3","2.7777777777777778","0","0.33333333333333333333","42","2"
"523715","0.125","0","0.125","0","0.25","0","0","1","3841.481959232282","0.50000000000000000000","0","12.0000000000000000","4","44.0000000000000000","0","0.37500000000000000000","42","9"
"523717","0.1111111111111111","0.30000000000000000000","0.1111111111111111","0.10000000000000000000","0","1","0","0","2496.7152527413523","0.66666666666666666667","0","5.0000000000000000","6","4.6666666666666667","0.004349381314005864","0.66666666666666666667","41","1"
"523729","0.125","0.25000000000000000000","0.25","0.17500000000000000000","0","0","1","0","0","0.12500000000000000000","0","0.000000000000000000000000","1","0.00000000000000000000","0","0.00000000000000000000","74","0"
"523735","0.3333333333333333","0.10000000000000000000","0.1111111111111111","0.30000000000000000000","0","0","0","1","2655.2674042304293","0.44444444444444444444","0","5.0000000000000000","4","2.1111111111111111","0.01745097308322879","0.33333333333333333333","54","2"
"523746","0.25","0.20000000000000000000","0.125","0.15000000000000000000","0","0","0","0","3683.063496990185","0.25000000000000000000","0","4.0000000000000000","2","2.0000000000000000","0.015760928381342725","0.25000000000000000000","24","1"
"523756","0","0","0.25","0.12500000000000000000","0","0","0","0","1748.7770432324407","0.62500000000000000000","0","5.0000000000000000","5","3.5000000000000000","0.00642205937198322","0.50000000000000000000","27","2"
"523768","0.25","0.10000000000000000000","0.25","0.15000000000000000000","0.25","0","1","0","1149.974964567278","0.50000000000000000000","0","5.0000000000000000","4","1.3750000000000000","0","0.37500000000000000000","56","0"
"523771","0","0","0.25","0.10000000000000000000","0","0","0","1","1185.860431528451","0.37500000000000000000","0","6.0000000000000000","3","0.75000000000000000000","0","0.12500000000000000000","35","1"
"523787","0","0","0.125","0.10000000000000000000","0","0","0","1","2677.723020651129","0.12500000000000000000","0","3.0000000000000000","1","1.00000000000000000000","0","0.12500000000000000000","41","0"
"523800","0.25","0.07500000000000000000","0","0","0","0","0","0","2344.3157533480826","0.50000000000000000000","0","6.0000000000000000","4","1.00000000000000000000","0","0.25000000000000000000","37","0"
"523807","0.375","0.08333333333333333333","0.125","0.20000000000000000000","0","0","0","1","2920.626399067951","0.25000000000000000000","0","6.0000000000000000","2","1.6250000000000000","0","0.25000000000000000000","52","0"
"523819","0.25","0.17500000000000000000","0","0","0","0","0","0","2257.4613363022577","0.62500000000000000000","0","3.0000000000000000","5","3.0000000000000000","0","0.25000000000000000000","42","0"
"523824","0.1","0.10000000000000000000","0.3","0.24999999999999996667","0","0","0","0","1607.0585610303751","0.20000000000000000000","0","5.0000000000000000","2","1.9000000000000000","0","0.20000000000000000000","21","2"
"523841","0.125","0.05000000000000000000","0.125","0.05000000000000000000","0","0","0","0","980.3309892394178","0.37500000000000000000","0","6.0000000000000000","3","2.5000000000000000","0","0.37500000000000000000","47","2"
"523842","0.25","0.12500000000000000000","0.125","0.05000000000000000000","0","0","0","0","1888.5025590354333","0.50000000000000000000","0","5.0000000000000000","4","2.8750000000000000","0","0.37500000000000000000","42","2"
"523845","0.125","0.05000000000000000000","0.125","0.15000000000000000000","0","0","0","1","2320.213981933645","0.62500000000000000000","0","15.0000000000000000","5","3.1250000000000000","0.01167532400499719","0.50000000000000000000","42","1"
"523846","0.375","0.13333333333333333333","0","0","0","0","0","1","3891.743789724215","0.25000000000000000000","0","3.0000000000000000","2","0.75000000000000000000","0","0.12500000000000000000","25","1"
"523860","0.125","0.10000000000000000000","0.375","0.06666666666666666667","0","0","0","1","2156.216218747075","0.37500000000000000000","0","5.0000000000000000","3","1.7500000000000000","0","0.25000000000000000000","40","0"
"523866","0.125","0.10000000000000000000","0","0","0","0","0","0","2746.541734200449","0.37500000000000000000","0","5.0000000000000000","3","3.8750000000000000","0","0.37500000000000000000","17","1"
"523877","0","0","0","0","0","0","0","0","3164.5917148824196","0.50000000000000000000","0","6.0000000000000000","4","3.8750000000000000","0","0.50000000000000000000","50","3"
"523887","0.25","0.10000000000000000000","0.375","0.08333333333333333333","0","0","0","0","0","0.12500000000000000000","0","0.000000000000000000000000","1","0.00000000000000000000","0","0.00000000000000000000","23","0"
"523913","0","0","0.25","0.07500000000000000000","0","1","0","1","2380.09637093051","0.50000000000000000000","0","4.0000000000000000","4","3.7500000000000000","0.0030652120179267316","0.50000000000000000000","35","2"
"523938","0","0","0.125","0.10000000000000000000","0","0","0","0","1845.4817283385166","0.25000000000000000000","1","6.0000000000000000","2","1.3750000000000000","0","0.25000000000000000000","21","4"
"523981","0","0","0","0","0","0","0","0","2566.897322175771","0.62500000000000000000","0","5.0000000000000000","5","3.6250000000000000","0","0.50000000000000000000","51","2"
"524001","0.125","0.05000000000000000000","0.125","0.05000000000000000000","0","0","0","0","3141.772548085727","0.50000000000000000000","0","4.0000000000000000","4","3.2500000000000000","0","0.50000000000000000000","45","1"
"524012","0.125","0.10000000000000000000","0.125","0.10000000000000000000","0","0","0","0","938.3371449792866","0.50000000000000000000","0","7.0000000000000000","4","2.5000000000000000","0","0.37500000000000000000","41","2"
"524031","0.125","0.05000000000000000000","0.25","0.05000000000000000000","0","0","0","0","2226.192866647701","0.50000000000000000000","0","6.0000000000000000","4","3.3750000000000000","0.0024261150419249444","0.50000000000000000000","36","3"
"524036","0.5","0.07500000000000000000","0.125","0.15000000000000000000","0","0","0","0","2286.288137507254","0.37500000000000000000","0","3.0000000000000000","3","1.7500000000000000","0","0.25000000000000000000","31","2"
"524038","0.25","0.17500000000000000000","0","0","0","0","0","0","2066.300123776776","0.50000000000000000000","0","3.0000000000000000","4","2.8750000000000000","0","0.50000000000000000000","40","0"
"524043","0.625","0.14000000000000000000","0.125","0.25000000000000000000","0","0","0","0","1765.110132524706","0.75000000000000000000","0","8.0000000000000000","6","3.2500000000000000","0","0.62500000000000000000","55","4"
"524046","0.1111111111111111","0.05000000000000000000","0.1111111111111111","0.05000000000000000000","0","0","1","0","2103.6776259747235","0.44444444444444444444","0","23.0000000000000000","4","41.8888888888888889","0.007596775508444129","0.33333333333333333333","57","3"
"524052","0.25","0.15000000000000000000","0.375","0.21666666666666666667","0","0","0","0","2697.416908100593","0.37500000000000000000","0","7.0000000000000000","3","2.3750000000000000","0.00495288657822181","0.37500000000000000000","41","2"
"524057","0","0","0","0","0","0","1","0","0","0.12500000000000000000","0","0.000000000000000000000000","1","0.00000000000000000000","0","0.00000000000000000000","71","0"
"524076","0.125","0.05000000000000000000","0.125","0.05000000000000000000","0","0","0","0","1797.711500279674","0.37500000000000000000","0","4.0000000000000000","3","2.0000000000000000","0","0.25000000000000000000","54","1"
"524080","0.2","0.15000000000000000000","0.2","0.07500000000000000000","0","0","0","0","2743.976677420861","0.40000000000000000000","0","8.0000000000000000","4","2.6000000000000000","0.0027479278749144792","0.40000000000000000000","35","0"
"524098","0.125","0.20000000000000000000","0.25","0.10000000000000000000","0","0","0","0","0","0.00000000000000000000","0","0.000000000000000000000000","0","0.00000000000000000000","0","0.00000000000000000000","43","0"
"524116","0","0","0.125","0.15000000000000000000","0","0","0","0","3190.908656477276","0.75000000000000000000","0","7.0000000000000000","6","3.2500000000000000","0","0.50000000000000000000","54","2"
"524120","0.125","0.25000000000000000000","0.25","0.12500000000000000000","0","0","0","0","6946.715485974576","0.50000000000000000000","0","10.0000000000000000","4","3.5000000000000000","0.010482975752645719","0.50000000000000000000","39","3"
"524151","0","0","0.25","0.17500000000000000000","0","0","0","0","543.1331755162345","0.37500000000000000000","0","2.0000000000000000","3","1.5000000000000000","0","0.25000000000000000000","23","2"
"524167","0.125","0.10000000000000000000","0.125","0.15000000000000000000","0","1","0","1","1454.1430879263244","0.50000000000000000000","0","4.0000000000000000","4","3.6250000000000000","0.007234157413629285","0.50000000000000000000","41","0"
"524169","0.125","0.15000000000000000000","0","0","0","0","0","1","4155.042811546117","0.37500000000000000000","0","3.0000000000000000","3","2.7500000000000000","0","0.37500000000000000000","38","2"
"524172","0.1111111111111111","0.05000000000000000000","0","0","0","0","0","0","0","0.00000000000000000000","0","0.000000000000000000000000","0","0.00000000000000000000","0","0.00000000000000000000","20","0"
"524180","0.125","0.25000000000000000000","0.25","0.25000000000000000000","0","0","1","0","1651.7441740969905","0.62500000000000000000","0","4.0000000000000000","5","3.8750000000000000","0.0033988314219840837","0.62500000000000000000","56","5"
"524194","0.125","0","0.25","0.10000000000000000000","0.3333333333333333","1","0","0","6111.623587616127","0.37500000000000000000","0","12.0000000000000000","3","48.7500000000000000","0","0.37500000000000000000","34","2"
"524200","0.625","0.11000000000000000000","0.25","0.07500000000000000000","0","0","0","0","677.6656669711033","0.50000000000000000000","0","12.0000000000000000","4","3.7500000000000000","0","0.50000000000000000000","54","2"
"524211","0.25","0.12500000000000000000","0.125","0.30000000000000000000","0","0","0","0","972.0988366534262","0.37500000000000000000","0","7.0000000000000000","3","2.5000000000000000","0","0.37500000000000000000","32","1"
"524214","0","0","0","0","0","0","0","0","1109.8067386331486","0.25000000000000000000","0","2.0000000000000000","2","0.62500000000000000000","0","0.12500000000000000000","32","0"
"524226","0","0","0.5","0.07500000000000000000","0","0","0","1","1620.7508752282943","0.50000000000000000000","0","4.0000000000000000","4","2.8750000000000000","0.011553826862726406","0.50000000000000000000","45","1"
"524244","0.125","0.05000000000000000000","0.25","0.15000000000000000000","0","0","0","0","2773.4224148885523","0.37500000000000000000","0","7.0000000000000000","3","1.3750000000000000","0","0.25000000000000000000","36","1"
"524251","0.2222222222222222","0.17500000000000000000","0.2222222222222222","0.12500000000000000000","0","0","0","1","598.2083631625123","0.33333333333333333333","0","4.0000000000000000","3","0.88888888888888888889","0","0.22222222222222222222","49","2"
"524278","0","0","0.125","0.05000000000000000000","0","0","0","1","435.5129707107764","0.25000000000000000000","0","4.0000000000000000","2","0.75000000000000000000","0","0.12500000000000000000","32","1"
"524313","0","0","0","0","0","0","0","0","2416.9545691096732","0.25000000000000000000","0","7.0000000000000000","2","2.0000000000000000","0","0.25000000000000000000","50","1"
"524318","0.375","0.08333333333333333333","0.25","0.07500000000000000000","0","0","0","1","0","0.00000000000000000000","0","0.000000000000000000000000","0","0.00000000000000000000","0","0.00000000000000000000","24","0"
"524328","0.25","0.07500000000000000000","0","0","0","0","0","1","3792.4155374521697","0.25000000000000000000","0","6.0000000000000000","2","2.0000000000000000","0","0.25000000000000000000","33","1"
"524358","0.2222222222222222","0.20000000000000000000","0.1111111111111111","0","0.25","0","0","1","8415.83235262381","0.44444444444444444444","0","12.0000000000000000","4","40.1111111111111111","0","0.44444444444444444444","36","1"
"524365","0","0","0.1111111111111111","0.05000000000000000000","0","0","0","0","2537.602622350668","0.66666666666666666667","0","3.0000000000000000","6","3.5555555555555556","0.0024968842419191128","0.55555555555555555556","47","1"
"524383","0","0","0.125","0.20000000000000000000","0","0","0","0","473.89782001623405","0.12500000000000000000","0","2.0000000000000000","1","1.2500000000000000","0","0.12500000000000000000","33","0"
"524407","0","0","0.125","0.10000000000000000000","0","0","0","0","2452.0783604577914","0.37500000000000000000","0","5.0000000000000000","3","2.1250000000000000","0","0.37500000000000000000","48","2"
"524412","0.2222222222222222","0.15000000000000000000","0.2222222222222222","0.07500000000000000000","0","0","0","0","1615.0598013931922","0.55555555555555555556","0","8.0000000000000000","5","3.2222222222222222","0.0028186262800133544","0.44444444444444444444","52","3"
"524419","0.1111111111111111","0.15000000000000000000","0.1111111111111111","0.10000000000000000000","0","0","1","0","1629.0463424580412","0.22222222222222222222","0","5.0000000000000000","2","2.4444444444444444","0","0.22222222222222222222","74","0"
"524448","0.375","0.07500000000000000000","0.25","0.05000000000000000000","0.3333333333333333","0","0","1","2413.9815112285937","0.37500000000000000000","0","6.0000000000000000","3","1.6250000000000000","0.004039177580543064","0.37500000000000000000","51","2"
"524473","0.25","0.10000000000000000000","0.125","0.45000000000000000000","0","0","0","0","3011.45491208112","0.37500000000000000000","0","5.0000000000000000","3","1.8750000000000000","0.05296750396630322","0.25000000000000000000","50","1"
"524484","0","0","0.25","0.07500000000000000000","0","0","0","0","15332.140223468155","0.12500000000000000000","0","13.0000000000000000","1","21.1250000000000000","0","0.12500000000000000000","22","1"
"524511","0.3333333333333333","0.06666666666666666667","0.1111111111111111","0.30000000000000000000","0","0","0","0","2843.4060289952386","0.33333333333333333333","1","4.0000000000000000","3","0.88888888888888888889","0","0.22222222222222222222","54","3"
"524572","0.1111111111111111","0.15000000000000000000","0.4444444444444444","0.11250000000000000000","0","0","0","1","2635.9247731754967","0.33333333333333333333","0","4.0000000000000000","3","1.3333333333333333","0.008355701279542396","0.22222222222222222222","44","0"
"524606","0.125","0.10000000000000000000","0.125","0.10000000000000000000","0","0","0","0","2951.143851451895","0.25000000000000000000","0","14.0000000000000000","2","25.5000000000000000","0.006472066751542199","0.25000000000000000000","32","1"
"524607","0","0","0.125","0.10000000000000000000","0","0","0","0","3733.8747617846593","0.62500000000000000000","0","4.0000000000000000","5","4.1250000000000000","0","0.62500000000000000000","36","3"
"524615","0.125","0.15000000000000000000","0.25","0.15000000000000000000","0","0","0","0","801.2761296433838","0.37500000000000000000","0","5.0000000000000000","3","2.6250000000000000","0","0.37500000000000000000","51","1"
"524620","0.2","0.20000000000000000000","0.1","0.05000000000000000000","0","0","0","0","2492.170362601249","0.30000000000000000000","0","4.0000000000000000","3","2.2000000000000000","0","0.30000000000000000000","30","0"
"524628","0","0","0.125","0.10000000000000000000","0","0","0","0","2129.483461625568","0.37500000000000000000","0","5.0000000000000000","3","3.5000000000000000","0","0.37500000000000000000","49","0"
"524637","0.125","0.10000000000000000000","0.25","0.20000000000000000000","0","0","0","0","2057.993815485234","0.37500000000000000000","0","8.0000000000000000","3","2.8750000000000000","0","0.37500000000000000000","37","3"
"524644","0","0","0","0","0","0","0","0","2849.4435703712315","0.37500000000000000000","0","10.0000000000000000","3","1.8750000000000000","0","0.25000000000000000000","33","0"
"524650","0.1111111111111111","0.05000000000000000000","0","0","0","0","0","0","354.6023032042215","0.22222222222222222222","0","4.0000000000000000","2","1.2222222222222222","0","0.22222222222222222222","29","1"
"524663","0.25","0.15000000000000000000","0.25","0.20000000000000000000","0","0","0","1","3838.5844409127685","0.12500000000000000000","0","6.0000000000000000","1","0.62500000000000000000","0","0.12500000000000000000","37","0"
"524668","0.1","0.05000000000000000000","0","0","0","0","0","0","2030.6760471565658","0.50000000000000000000","0","2.0000000000000000","5","3.2000000000000000","0","0.40000000000000000000","45","4"
"524682","0.125","0.10000000000000000000","0","0","0","0","0","0","2125.1049034875286","0.25000000000000000000","0","4.0000000000000000","2","1.1250000000000000","0","0.25000000000000000000","47","2"
"524722","0.125","0.05000000000000000000","0.375","0.08333333333333333333","0","0","0","1","1239.5538318494584","0.37500000000000000000","0","5.0000000000000000","3","2.2500000000000000","0.005133970925521054","0.37500000000000000000","51","2"
"524728","0.25","0.25000000000000000000","0.25","0.17500000000000000000","0","0","0","0","1552.9638064008122","0.12500000000000000000","0","2.0000000000000000","1","0.75000000000000000000","0","0.12500000000000000000","45","1"
"524739","0.1111111111111111","0.10000000000000000000","0.6666666666666666","0.18333333333333333333","0","0","1","0","2072.6193506563527","0.11111111111111111111","0","4.0000000000000000","1","1.00000000000000000000","0","0.11111111111111111111","71","1"
"524766","0.2222222222222222","0.12500000000000000000","0.3333333333333333","0.06666666666666666667","0","0","0","1","2156.628489889392","0.22222222222222222222","0","4.0000000000000000","2","1.3333333333333333","0.005547084282751709","0.22222222222222222222","35","2"
